id,index,imageurl,title,author,category id,category,rating
797,2246473616.jpg,http://ecx.images-amazon.com/images/I/51YN-C69bIL.jpg,"Nomade j'etais: Les annees africaines d'Isabelle Eberhardt, 1899-1904 (French Edition)",Edmonde Charles-Roux,29,Travel,5
798,B00085Q5TW.jpg,http://ecx.images-amazon.com/images/I/51ceaxcESDL.jpg,"Algeria from within,",R. V. C Bodley,29,Travel,4
799,B0008B3ECM.jpg,http://ecx.images-amazon.com/images/I/41lV1oxF-YL.jpg,"Au Soleil or African Wanderings, La Vie Errant or in Vagabondia (The Life Work of Henri Rene Guy De Maupassant, Vol. 12)",Guy de Maupassant,29,Travel,5
800,2831504112.jpg,http://ecx.images-amazon.com/images/I/21embyisyaL.jpg,Algeria Country Guide (Travel Guide),Martin Gostellow,29,Travel,2
801,0871567458.jpg,http://ecx.images-amazon.com/images/I/51T95D4W4SL.jpg,Adventuring in North Africa,Scott Wayne,29,Travel,3
802,B00087XO4E.jpg,http://ecx.images-amazon.com/images/I/41EsaeKxBqL.jpg,"Algiers, the Sahara and the Nile",Rachel Humphreys,29,Travel,4
803,B002O8QPGE.jpg,http://ecx.images-amazon.com/images/I/519uaSYZLsL.jpg,"Artistic Travel in Normandy, Brittany, the Pyrenees, Spain & Algeria: A Thousand Miles Towards the Sun",Henry Blackburn,29,Travel,3
804,1432608762.jpg,http://ecx.images-amazon.com/images/I/41%2BefwmzCQL.jpg,The Breath of the Desert the Account of a Journey Through Algeria and Tunisia,Ferdinand Ossendowski,29,Travel,4
805,1290647755.jpg,http://ecx.images-amazon.com/images/I/51cbJ0HokeL.jpg,Esto Perpetua: Algerian Studies and Impressions,,29,Travel,1
806,B002CI2C18.jpg,http://ecx.images-amazon.com/images/I/41K2gHVUYRL.jpg,HANDBOOK FOR TRAVELLERS IN ALGERIA AND TUNIS,Sir R Lambert Playfair,29,Travel,5
807,117817705X.jpg,http://ecx.images-amazon.com/images/I/517wLAo%2BGWL.jpg,"The Mediterranean; seaports and sea routes, including Madeira, the Canary Islands, the coast of Morocco, Algeria, and Tunisia; handbook for travellers",Karl Baedeker,29,Travel,5
808,157090152X.jpg,http://ecx.images-amazon.com/images/I/516T2FHQP6L.jpg,Musk Hashish and Blood (Resnick's Library of Worldwide Adventure),Hector France,29,Travel,2
809,1177433303.jpg,http://ecx.images-amazon.com/images/I/51%2BjfHc2-BL.jpg,"The Tricolor on the Atlas, or, Algeria and the French conquest",Moritz Wagner,29,Travel,4
810,1593335997.jpg,http://ecx.images-amazon.com/images/I/51ADONAYM9L.jpg,Winters in Algeria,Frederick Arthur Bridgman,29,Travel,4
811,B0007DZJEC.jpg,http://ecx.images-amazon.com/images/I/51-fV2n-h1L.jpg,Adventures in Algeria,Alexandre Dumas,29,Travel,2
812,B005IY7HY0.jpg,http://ecx.images-amazon.com/images/I/51cCE4KfG4L.jpg,"Algeria, Morocco & Tunisia 1:2,500,000 Travel Map (Geographical) GIZI",Gizella Bassa,29,Travel,5
813,1422012581.jpg,http://ecx.images-amazon.com/images/I/61KK0WSJ59L.jpg,"2006 Country Profile and Guide to Algeria: National Travel Guidebook and Handbook:  Terrorism, Business, Free Trade (MEFTA), Energy and OPEC, USAID (Two CD-ROM Set)",U.S. Government,29,Travel,3
814,B00C370UZS.jpg,http://ecx.images-amazon.com/images/I/41b2LZ7oJbL.jpg,"The 2013 Import and Export Market for Printed Books, Pamphlets, Maps, and Globes Excluding Advertising Material in Algeria",Icon Group International,29,Travel,1
815,B00085WL8Q.jpg,http://ecx.images-amazon.com/images/I/4140vVoukIL.jpg,"About Algeria;: Algiers, Tlemc?�E??en, Constantine, Biskra, Timgad,",C Thomas-Stanford,29,Travel,3
816,B00086CDL0.jpg,http://ecx.images-amazon.com/images/I/41gLXk8qCfL.jpg,"Across the Mediterranean,",Mary Berenson,29,Travel,1
817,B00086LCP8.jpg,http://ecx.images-amazon.com/images/I/41Yh5kvpIqL.jpg,"Across the Sahara by motor car: From Touggourt to Timbuctoo,",Georges Marie Haardt,29,Travel,5
818,2226086013.jpg,http://ecx.images-amazon.com/images/I/4118JZCCWAL.jpg,"Adieu Ma Mere, Adieu Mon Co Eur (Critiques, Analyses, Biographies Et Histoire Litteraire) (French Edition)",Jules Roy,29,Travel,3
819,B0008759GU.jpg,http://ecx.images-amazon.com/images/I/41e%2BIOUouZL.jpg,"Adventure in Algeria,",Brian Stuart,29,Travel,4
820,B0008AN33S.jpg,http://ecx.images-amazon.com/images/I/41bHaIF0aaL.jpg,"Adventures and observations on the North coast of Africa, or, The Crescent and French crusaders",G. L Ditson,29,Travel,3
821,8075090055.jpg,http://ecx.images-amazon.com/images/I/41PvGV4PLHL.jpg,"Ahaggar (Hoggar, Algeria) 1:200,000 Travel Map, GPS compatible REISE",Reise Knowhow,29,Travel,2
822,2952104867.jpg,http://ecx.images-amazon.com/images/I/41nYL9PZ9cL.jpg,Alger,,29,Travel,5
823,2856162460.jpg,http://ecx.images-amazon.com/images/I/51rZQfapkHL.jpg,"Alger, l'amour (French Edition)",Alain Vircondelet,29,Travel,5
824,2204057304.jpg,http://ecx.images-amazon.com/images/I/41AFX0EPKXL.jpg,"Alger, XVIe-XVIIe siecle: Journal de Jean-Baptiste Gramaye, eveque d'Afrique (Histoire) (French Edition)",Jean-Baptiste Gramaye,29,Travel,2
825,B00085BKRE.jpg,http://ecx.images-amazon.com/images/I/41Y0i1kbTlL.jpg,Algeria,Georges Rozet,29,Travel,5
826,0830771557.jpg,http://ecx.images-amazon.com/images/I/41dv59psahL.jpg,"Algeria & Tunisia 1:1,700,000 Travel Map, waterproof, GPS-compatible, REISE",Reise Knowhow,29,Travel,3
827,B00IGYUMJ6.jpg,http://ecx.images-amazon.com/images/I/51jaULPKPcL.jpg,"Algeria (Bradt Travel guides(Slow Travel))) by Oakes, Jonathan (2008) Paperback",,29,Travel,5
828,B00NPO0AW6.jpg,http://ecx.images-amazon.com/images/I/510jP56kilL.jpg,"Algeria (Bradt Travel Guides) by Oakes, Jonathan (2008) Paperback",,29,Travel,5
829,087052268X.jpg,http://ecx.images-amazon.com/images/I/41XeNU35gjL.jpg,Algeria (Handy Map),Reise Knowhow,29,Travel,4
830,2067009729.jpg,http://ecx.images-amazon.com/images/I/116SCK2XXKL.jpg,Algeria / Tunisia (Michelin Main Road Maps),,29,Travel,3
831,B008U7YFZQ.jpg,http://ecx.images-amazon.com/images/I/51MSdTo-OML.jpg,Algeria 1/2m5 (Road Map),,29,Travel,1
832,B00NHZAHCG.jpg,http://ecx.images-amazon.com/images/I/51uOtBLgcZL.jpg,"Algeria : Algeri. Le capitali del mondo, n. 45.",N.A. -,29,Travel,4
833,B00KB6BT08.jpg,http://ecx.images-amazon.com/images/I/41gUj3lEDzL.jpg,Algeria : anno primo.,GIOVANDITTO Amilcare -,29,Travel,1
834,B005XM90EC.jpg,http://ecx.images-amazon.com/images/I/41lrUtK4djL.jpg,Algeria : dal confine tunisino a Philippeville.,N.A. -,29,Travel,4
835,1446035336.jpg,http://ecx.images-amazon.com/images/I/51ForpW3bPL.jpg,Algeria And Tunis In 1845 An Account Of A Journey Made Through The Two Regencies By Viscount Feilding And Capt. Kennedy In Two Volumes - Vol. I,John Clark Kennedy,29,Travel,5
836,1331994705.jpg,http://ecx.images-amazon.com/images/I/51tObpdN7eL.jpg,"Algeria and Tunis in 1845, Vol. 1 of 2 (Classic Reprint)",J. Clark Kennedy,29,Travel,3
837,1331994721.jpg,http://ecx.images-amazon.com/images/I/510cvwLh93L.jpg,"Algeria and Tunis in 1845, Vol. 2 of 2 (Classic Reprint)",J. Clark Kennedy,29,Travel,3
838,0739733303.jpg,http://ecx.images-amazon.com/images/I/51BZglh9zeL.jpg,Algeria Business Intelligence Report,Ibp Usa,29,Travel,2
839,0739795074.jpg,http://ecx.images-amazon.com/images/I/51BC1WQEK0L.jpg,Algeria Business Law Handbook,,29,Travel,1
840,0739796216.jpg,http://ecx.images-amazon.com/images/I/21H1GV2XHML.jpg,Algeria Country Study Guide,Ibp Usa,29,Travel,1
841,0739714023.jpg,http://ecx.images-amazon.com/images/I/71MYHCY8AFL.gif,Algeria Country Study Guide (World Country Study Guide,Ibp Usa,29,Travel,1
842,0739742531.jpg,http://ecx.images-amazon.com/images/I/51J3VH3AZ6L.jpg,Algeria Country Study Guide (World Country Study Guide Library),USA International Business Publications,29,Travel,4
843,0739793535.jpg,http://ecx.images-amazon.com/images/I/51Ycr0CtuIL.jpg,Algeria Foreign Policy And Government Guide,Ibp Usa,29,Travel,3
844,9638680814.jpg,http://ecx.images-amazon.com/images/I/51g0ZK0kZUL.jpg,"Algeria Geographical Map (English, French and German Edition)",Gizi Map,29,Travel,5
845,0739797220.jpg,http://ecx.images-amazon.com/images/I/51XQN276WHL.jpg,"Algeria Industrial And Business Directory (World Business, Investment and Government Library)",Ibp Usa,29,Travel,4
846,B0016FP8GO.jpg,http://ecx.images-amazon.com/images/I/51fLUYyct2L.jpg,"Algeria International Road Map with Index 1:1,000,000",Ravenstein Verlag,29,Travel,5
847,0739707736.jpg,http://ecx.images-amazon.com/images/I/21Q8013E9SL.jpg,Algeria Investment And Business Guide,Ibp Usa,29,Travel,3
848,0739795007.jpg,http://ecx.images-amazon.com/images/I/51TVMZ8D0GL.jpg,Algeria Investment and Business Guide,,29,Travel,2
849,1484005937.jpg,http://ecx.images-amazon.com/images/I/41vMsTMC6XL.jpg,The Algeria Travel Journal,Younghusband World Travel Journals,29,Travel,1
850,149379616X.jpg,http://ecx.images-amazon.com/images/I/61-vW8y7MlL.jpg,"Algeria Travel Journal, Pop. 37,367,226 + Me",Dragon Dragon Travel Journals,29,Travel,3
851,B005IY5CO2.jpg,http://ecx.images-amazon.com/images/I/51-lhru5W6L.jpg,"Algeria, Morocco & Tunisia 1:2,500,000 Road and Travel Map GIZI",Gizella Bassa,29,Travel,4
852,0679016821.jpg,http://ecx.images-amazon.com/images/I/41hp0%2BAsgxL.jpg,Fodors-N.africa,Fodor's,29,Travel,4
853,3831771200.jpg,http://ecx.images-amazon.com/images/I/41ItuZLS3zL.jpg,"Algeria, Tunesia",Reise Know-How Verlag,29,Travel,4
854,2067172344.jpg,http://ecx.images-amazon.com/images/I/41cmeR5QkKL.jpg,"Algeria, Tunisia (Michelin National Maps)",,29,Travel,3
855,B00EKYDZFE.jpg,http://ecx.images-amazon.com/images/I/41pzTPLjA9L.jpg,Algeria-Tunisia (Michelin National Maps) published by Michelin Maps (2007),,29,Travel,3
856,1780094310.jpg,http://ecx.images-amazon.com/images/I/51KCzWV7p%2BL.jpg,Botswana Travel Pack (Globetrotter Travel Packs),Alan Brough,29,Travel,3
857,1553411471.jpg,http://ecx.images-amazon.com/images/I/417vz8kWbjL.jpg,"1. Botswana & Zimbabwe Travel Reference Map 1:1,5M/1:1,1M (International Travel Maps)",International Travel maps,29,Travel,4
858,3829767307.jpg,http://ecx.images-amazon.com/images/I/51H5gEgHViL.jpg,"South Africa, Namibia, Botswana (Marco Polo Maps)",Marco Polo Travel,29,Travel,5
859,0891419551.jpg,http://ecx.images-amazon.com/images/I/519%2BgPIB6QL.jpg,"Fodor's The Complete Guide to African Safaris: with South Africa, Kenya, Tanzania, Botswana, Namibia, and the Seychelles (Full-color Travel Guide)",Fodor's,29,Travel,3
860,1770074619.jpg,http://ecx.images-amazon.com/images/I/516WPeha-vL.jpg,Botswana: The Insider's Guide,Ian Michler,29,Travel,2
861,1845375955.jpg,http://ecx.images-amazon.com/images/I/51hUn6UWNyL.jpg,Botswana Travel Pack (Globetrotter Travel Packs),Alan Brough,29,Travel,4
862,1853107301.jpg,http://ecx.images-amazon.com/images/I/41JQ2TA9CGL.jpg,Beyond The Endless Mopane-Africa,Chris Harvey,29,Travel,5
863,144869132X.jpg,http://ecx.images-amazon.com/images/I/51SKF%2B-njIL.jpg,Botswana From The Outside In,Mr Robert Flanagan,29,Travel,4
864,1907732837.jpg,http://ecx.images-amazon.com/images/I/51AdbQZwDuL.jpg,Botswana & Its National Heritage,Sandy Grant,29,Travel,3
865,1868727297.jpg,http://ecx.images-amazon.com/images/I/51V%2BbpEGZjL.jpg,Okavango: Jewel of the Kalahari,Karen Ross,29,Travel,1
866,3831771154.jpg,http://ecx.images-amazon.com/images/I/41jG-CNpBML.jpg,Botswana,Reise Know-How Verlag,29,Travel,5
867,1906780889.jpg,http://ecx.images-amazon.com/images/I/41jAi3CbnrL.jpg,"Out of Africa: On safari through Botswana,Kenya,Namibia,South Africa,Tanzania,Zambia and Zimbabwe",Sylvie Pons,29,Travel,1
868,0958489106.jpg,http://ecx.images-amazon.com/images/I/51SAHiCnLUL.jpg,OKAVANGO: A Field Guide (Southbound Field Guides),Lee Gutteridge,29,Travel,4
869,1608325857.jpg,http://ecx.images-amazon.com/images/I/5155hDMFzUL.jpg,Travels with Gannon and Wyatt: Botswana (Travels With Gannon & Wyatt),Patti Wheeler,29,Travel,2
870,0980258782.jpg,http://ecx.images-amazon.com/images/I/41TJBheNEyL.jpg,Botswana Since Independence,Godfrey Mwakikagile,29,Travel,5
871,1841623083.jpg,http://ecx.images-amazon.com/images/I/51d%2B1-N8dML.jpg,"Botswana: The Bradt Safari Guide: Okavango Delta, Chobe, Northern Kalahari (Bradt Travel Guide Botswana)",Chris McIntyre,29,Travel,2
872,0939895102.jpg,http://ecx.images-amazon.com/images/I/51hrxRd1dQL.jpg,"Africa's Top Wildlife Countries, Sixth Edition",Mark W. Nolting,29,Travel,4
873,1780093950.jpg,http://ecx.images-amazon.com/images/I/51c0z1vdBUL.jpg,Botswana Travel Map (Globetrotter Travel Map),Globetrotter,29,Travel,5
874,1566566398.jpg,http://ecx.images-amazon.com/images/I/51Diiy9V%2BAL.jpg,"Southern Africa: South Africa, Namibia, Botswana, Zimbabwe, Swaziland, Lesotho, and Southern Mozambique (Travellers' Wildlife Guides)","William, MD Branch",29,Travel,2
875,1620141833.jpg,http://ecx.images-amazon.com/images/I/61avCRi-UpL.jpg,Elephant Quest Elephant Quest (Adventures Around the World),,29,Travel,1
876,1868125947.jpg,http://ecx.images-amazon.com/images/I/513Yy69vZXL.jpg,"Wild About the Okavango: All-In-One Guide to Common Animals and Plants of the Okavango Delta, Chobe and East Caprivi (Wild About: Field Guide to Common Animals & Plants)",Duncan Butchart,29,Travel,3
877,0679009248.jpg,http://ecx.images-amazon.com/images/I/51S79UGmRYL.jpg,"Fodor's The Complete African Safari Planner: with Tanzania, South Africa, Botswana, Namibia, Kenya, and the Seychelles (Full-color Travel Guide)",Fodor's,29,Travel,1
878,1448645743.jpg,http://ecx.images-amazon.com/images/I/4119jIXFagL.jpg,"Beyond Savuti: A Botswana Safari travel guide with Maps, for exploring the Okavango, Moremi, Linyanti, Chobe",Graham Atkins,29,Travel,3
879,3065043955.jpg,http://ecx.images-amazon.com/images/I/41Av2kGg8jL.jpg,"Namibia 1:1,500,000 & Botswana West / Victoria Falls Travel Map, 2015 edition, NELLES",Nelles,29,Travel,2
880,1868725383.jpg,http://ecx.images-amazon.com/images/I/411mqCSrhjL.jpg,Wildlife of the Okavango: Common Animals and Plants,Duncan Butchart,29,Travel,4
881,0939895129.jpg,http://ecx.images-amazon.com/images/I/51nAFm7963L.jpg,"Africa's Top Wildlife Countries: Botswana, Kenya, Namibia, Rwanda, South Africa, Tanzania, Uganda, Zambia & Zimbabwe",Mark W. Nolting,29,Travel,2
882,1464801908.jpg,http://ecx.images-amazon.com/images/I/41WU2F3GyAL.jpg,Tourism in Africa: Harnessing Tourism for Growth and Improved Livelihoods (Africa Development Forum),Iain Christie,29,Travel,2
883,187480205X.jpg,http://ecx.images-amazon.com/images/I/51-psYwJfwL.jpg,Botswana: A Brush with the Wild,Paul Augustinus,29,Travel,5
884,1868725022.jpg,http://ecx.images-amazon.com/images/I/61MH3MGJXBL.jpg,Images from a Timeless Wilderness,,29,Travel,1
885,1775840336.jpg,http://ecx.images-amazon.com/images/I/61IQ2SHYWwL.jpg,Wild Flowers of Southeast Botswana,Gwithie Kirby,29,Travel,3
886,0864425457.jpg,http://ecx.images-amazon.com/images/I/51XLysB4e2L.jpg,"Lonely Planet Zimbabwe, Botswana & Namibia (3rd ed)",Deanna Swaney,29,Travel,5
887,1559635177.jpg,http://ecx.images-amazon.com/images/I/51tn5YdrPFL.jpg,From Botswana to the Bering Sea: My Thirty Years With National Geographic,Thomas Y. Canby,29,Travel,1
888,0955116031.jpg,http://ecx.images-amazon.com/images/I/41IqPIvRd9L.jpg,"South Africa & Namibia Greenwood Guide: With Namibia, Botswana, Zambia, Zimbabwe and Mozambique (Greenwood Guides)",Simon Greenwood,29,Travel,3
889,0931625378.jpg,http://ecx.images-amazon.com/images/I/51GTZ0PRAXL.jpg,Across African Sand: Journeys of a Witch-Doctor's Son-In-Law,Phil Deutschle,29,Travel,5
890,1905492189.jpg,http://ecx.images-amazon.com/images/I/41a0VXeEWrL.jpg,US Navy Divers Handbook: Revision 6,,26,Sports & Outdoors,2
891,075700198X.jpg,http://ecx.images-amazon.com/images/I/51MlNB4lsjL.jpg,How to Teach Your Baby to Swim: From Birth to Age Six (The Gentle Revolution Series),Douglas Doman,26,Sports & Outdoors,5
892,0807871273.jpg,http://ecx.images-amazon.com/images/I/51hW2cIivAL.jpg,Contested Waters: A Social History of Swimming Pools in America,Jeff Wiltse,26,Sports & Outdoors,4
893,1930546386.jpg,http://ecx.images-amazon.com/images/I/51WjXajrGjL.jpg,Fast Lane to Victory: The Story of Jenny Thompson (Anything You Can Do... New Sports Heroes for Girls),Doreen Greenberg,26,Sports & Outdoors,4
894,0736043780.jpg,http://ecx.images-amazon.com/images/I/51E6imuE6jL.jpg,Springboard and Platform Diving - 2nd Edition,Ronald O'Brien,26,Sports & Outdoors,2
895,1909612316.jpg,http://ecx.images-amazon.com/images/I/515JnayNROL.jpg,Reef Fishes of the Indo-Pacific,Matthias Bergbauer,26,Sports & Outdoors,1
896,1614707413.jpg,http://ecx.images-amazon.com/images/I/51RvNjlVpXL.jpg,"World Book of Swimming: From Science to Performance (Sports and Athletics Preparation, Performance and Psychology)",,26,Sports & Outdoors,1
897,1511917946.jpg,http://ecx.images-amazon.com/images/I/51hFggrZpWL.jpg,"Swimming: Swimming Made Easy- Beginner and Expert Strategies For Becoming A Better Swimmer (Swimming, Swimmers Guide, Swim Strokes, Swimming Better)",Ace McCloud,26,Sports & Outdoors,4
898,0099282550.jpg,http://ecx.images-amazon.com/images/I/51%2BVyEJB3IL.jpg,Waterlog: A Swimmer's Journey Through Britain,Roger Deakin,26,Sports & Outdoors,1
899,0130998885.jpg,http://ecx.images-amazon.com/images/I/410TNH584ML.jpg,The New Science of Swimming (2nd Edition),James E. Counsilman,26,Sports & Outdoors,3
900,0816635390.jpg,http://ecx.images-amazon.com/images/I/51K74SKTMFL.jpg,Haunts of the Black Masseur: The Swimmer as Hero,Charles Sprawson,26,Sports & Outdoors,5
901,1841261432.jpg,http://ecx.images-amazon.com/images/I/618q0BfdziL.jpg,Water Excercises: Workouts With the Aqua Noodle,Tomihiro Shimizu,26,Sports & Outdoors,5
902,1623365244.jpg,http://ecx.images-amazon.com/images/I/51at1oCgN9L.jpg,Golden Girl,Michael Silver,26,Sports & Outdoors,3
903,1619693844.jpg,http://ecx.images-amazon.com/images/I/61wJzVLfdJL.jpg,The Three-Year Swim Club: The Untold Story of Maui's Sugar Ditch Kids and Their Quest for Olympic Glory,Julie Checkoway,26,Sports & Outdoors,2
904,1595800395.jpg,http://ecx.images-amazon.com/images/I/51NwFLamxEL.jpg,Mark Spitz: The Extraordinary Life of an Olympic Champion,Richard J Foster,26,Sports & Outdoors,2
905,0819166294.jpg,http://ecx.images-amazon.com/images/I/51sV8LTNMzL.jpg,College Swimming Coach,Donald W. Hastings,26,Sports & Outdoors,2
906,1934028746.jpg,http://ecx.images-amazon.com/images/I/51GA%2BLgVDcL.jpg,Outdoors with Kids Philadelphia: 100 Fun Places To Explore In And Around The City (AMC Outdoors with Kids),Susan Charkes,26,Sports & Outdoors,2
907,1410725391.jpg,http://ecx.images-amazon.com/images/I/51TqKsssBjL.jpg,THE PARENTS' GUIDE TO SWIMMING,Alan W. Arata,26,Sports & Outdoors,2
908,0957003153.jpg,http://ecx.images-amazon.com/images/I/41MAb1ZfibL.jpg,The Complete Guide To Simple Swimming: Everything You Need to Know from Your First Entry into the Pool to Swimming the Four Basic Strokes,Mark Young,26,Sports & Outdoors,1
909,1448669049.jpg,http://ecx.images-amazon.com/images/I/51YugS3GZCL.jpg,The EDGE: The Swimmer's Every Day Guide to Excellence,Nathan Manley,26,Sports & Outdoors,4
910,0736000445.jpg,http://ecx.images-amazon.com/images/I/51DJIuMsvPL.jpg,Teaching Swimming Fundamentals (YMCA Swim Lessons),YMCA of the USA,26,Sports & Outdoors,3
911,0736000534.jpg,http://ecx.images-amazon.com/images/I/51PZ8G8DG0L.jpg,The Parent/Child and Preschool Aquatic Program Manual (YMCA Swim Lessons),YMCA of the USA,26,Sports & Outdoors,1
912,0736000488.jpg,http://ecx.images-amazon.com/images/I/51FB8SV14TL.jpg,The Youth and Adult Aquatics Program Manual (YMCA Swim Lessons),YMCA of the USA,26,Sports & Outdoors,2
913,1477826351.jpg,http://ecx.images-amazon.com/images/I/61JvTbqoIyL.jpg,Twenty Yawns,Jane Smiley,26,Sports & Outdoors,3
914,1503154084.jpg,http://ecx.images-amazon.com/images/I/51FpQGF5PML.jpg,Swimming Holes of California,Timothy H. Joyce,26,Sports & Outdoors,3
915,0859891348.jpg,http://ecx.images-amazon.com/images/I/51oWXj8v8mL.jpg,Early British Swimming 55BC-AD1719 (Exeter Maritime Studies),Nicholas Orme,26,Sports & Outdoors,3
916,0985003626.jpg,http://ecx.images-amazon.com/images/I/51re3PRj1vL.jpg,Spandex Simplified: Sewing for Skaters,Marie Porter,26,Sports & Outdoors,2
917,1782550011.jpg,http://ecx.images-amazon.com/images/I/51uaS0viIFL.jpg,100 More Swimming Drills,Blythe Lucero,26,Sports & Outdoors,5
918,1907521208.jpg,http://ecx.images-amazon.com/images/I/41wqcidI6qL.jpg,"U.S. Navy Diving Manual (Revision 6, April 2008)",Naval Sea Systems Command,26,Sports & Outdoors,4
919,0804844747.jpg,http://ecx.images-amazon.com/images/I/51R%2BDgyxo-L.jpg,"Diving in Indonesia: The Ultimate Guide to the World's Best Dive Spots: Bali, Komodo, Sulawesi, Papua, and more",Sarah Ann Wormald,26,Sports & Outdoors,5
920,0692459251.jpg,http://ecx.images-amazon.com/images/I/41h5wJw4s5L.jpg,In The Know: A Swim Parent's Guide,Nick Baker,26,Sports & Outdoors,5
921,8480195878.jpg,http://ecx.images-amazon.com/images/I/51L9xWBP7oL.jpg,Como Vencer El Miedo Al Agua (Spanish Edition),Roger Zumbrunnen,26,Sports & Outdoors,4
922,1845967712.jpg,http://ecx.images-amazon.com/images/I/51IDn7xd2SL.jpg,Dive Scapa Flow,Rod MacDonald,26,Sports & Outdoors,4
923,0982024827.jpg,http://ecx.images-amazon.com/images/I/51eKizsK4WL.jpg,Teach Yourself To Swim Like A Pro: In One Minute Steps,Dr Pete Andersen,26,Sports & Outdoors,2
924,099274282X.jpg,http://ecx.images-amazon.com/images/I/51Vl2mA3%2BQL.jpg,The Swimming Strokes Book: 82 Easy Exercises For Learning How To Swim The Four Basic Swimming Strokes,Mark Young,26,Sports & Outdoors,4
925,1610393333.jpg,http://ecx.images-amazon.com/images/I/51YDyIosyNL.jpg,Swim: Why We Love the Water,Lynn Sherr,26,Sports & Outdoors,4
926,0143538659.jpg,http://ecx.images-amazon.com/images/I/513DBQJ70HL.jpg,"Unbelievable!: A Book About Family, Values and Perseverance",Chad Le Clos,26,Sports & Outdoors,3
927,099321522X.jpg,http://ecx.images-amazon.com/images/I/51P-Sw7eCeL.jpg,The Pal Effect: A Faroe Islander's Quest for Swimming Glory,Rod Gilmour,26,Sports & Outdoors,4
928,0718158075.jpg,http://ecx.images-amazon.com/images/I/519nsYy1P5L.jpg,My Story,Tom Daley,26,Sports & Outdoors,1
929,1742200125.jpg,http://ecx.images-amazon.com/images/I/51s12j6HxML.jpg,Lonely Planet Panama (Travel Guide),Lonely Planet,26,Sports & Outdoors,3
930,1594854882.jpg,http://ecx.images-amazon.com/images/I/411hr9oiGYL.jpg,Journey to the Arctic,Florian Schulz,26,Sports & Outdoors,4
931,1927249252.jpg,http://ecx.images-amazon.com/images/I/51Qc0toCO5L.jpg,"Antarctica Cruising Guide: Includes Antarctic Peninsula, Falkland Islands, South Georgia and Ross Sea",Peter Carey,26,Sports & Outdoors,1
932,1741794595.jpg,http://ecx.images-amazon.com/images/I/41yUJjDyLQL.jpg,Lonely Planet Antarctica (Travel Guide),Lonely Planet,26,Sports & Outdoors,1
933,1841624837.jpg,http://ecx.images-amazon.com/images/I/51n01MCl6CL.jpg,Antarctica: A Guide To The Wildlife (Bradt Guides),Tony Soper,26,Sports & Outdoors,1
934,1514770679.jpg,http://ecx.images-amazon.com/images/I/41Imvs%2BMa5L.jpg,Cleaning Up After Science,Brian Birkenstein,26,Sports & Outdoors,4
935,089886769X.jpg,http://ecx.images-amazon.com/images/I/51miHHWcDWL.jpg,Ice & Mixed Climbing: Modern Technique (Mountaineers Outdoor Expert),Will Gadd,26,Sports & Outdoors,3
936,1634502981.jpg,http://ecx.images-amazon.com/images/I/51lMmWWpaIL.jpg,The Other Side of the Ice: One Family E  Es Treacherous Journey Negotiating the Northwest Passage,Sprague Theobald,26,Sports & Outdoors,2
937,0736035486.jpg,http://ecx.images-amazon.com/images/I/51UG8kPFZnL.jpg,The Complete Book of Figure Skating,Carole Shulman,26,Sports & Outdoors,4
938,0873226690.jpg,http://ecx.images-amazon.com/images/I/51iMqxvafiL.jpg,Ice Skating: Steps to Success,Karin Kunzle-Watson,26,Sports & Outdoors,2
939,0972672389.jpg,http://ecx.images-amazon.com/images/I/41J0EQNGM5L.jpg,Ballet Secrets for Skaters: How to Hone Your Artistic Competitive Edge,,26,Sports & Outdoors,1
940,0252072863.jpg,http://ecx.images-amazon.com/images/I/51IVply4y%2BL.jpg,Figure Skating: A HISTORY,James R. Hines,26,Sports & Outdoors,5
941,1494223473.jpg,http://ecx.images-amazon.com/images/I/416iH0-Wt1L.jpg,Push Dick's Button: A Conversation on Skating from a Good Part of the Last Century--and a Little Tomfoolery,Dick Button,26,Sports & Outdoors,5
942,1408853426.jpg,http://ecx.images-amazon.com/images/I/419vwDbmlJL.jpg,Alone: The Triumph and Tragedy of John Curry,Bill Jones,26,Sports & Outdoors,4
943,0771573936.jpg,http://ecx.images-amazon.com/images/I/71YGFX0TMGL.gif,Brasseur & Eisler: To Catch a Dream,Lynda D. Prouse,26,Sports & Outdoors,1
944,0764550845.jpg,http://ecx.images-amazon.com/images/I/61Z2JK5J4ML.jpg,Figure Skating For Dummies,Kristi Yamaguchi,26,Sports & Outdoors,3
945,081288518X.jpg,http://ecx.images-amazon.com/images/I/516G3757AML.jpg,"Queen of Ice, Queen of Shadows: The Unsuspected Life of Sonja Henie",Raymond Strait,26,Sports & Outdoors,5
946,0871562081.jpg,http://ecx.images-amazon.com/images/I/51Q4M8BZ4NL.jpg,Climbing Ice,Yvon Chouinard,26,Sports & Outdoors,5
947,0452262097.jpg,http://ecx.images-amazon.com/images/I/51NWJFptaQL.jpg,Figure Skating: Championship Techniques (Sports Illustrated Winner's Circle Books),John Misha Petkevich,26,Sports & Outdoors,1
948,0316329940.jpg,http://ecx.images-amazon.com/images/I/5101C1PXNTL.jpg,A Letter for Daria,Ekaterina Gordeeva,26,Sports & Outdoors,1
949,0760324395.jpg,http://ecx.images-amazon.com/images/I/51HdNC9uq%2BL.jpg,Zamboni: The Coolest Machines on Ice,Eric Dregni,26,Sports & Outdoors,4
